URL,Type,Brand,Model,Component,Has Data (Indexed)
"/machines/bobcat-x418","machine","Bobcat","X418","","YES"
"/machines/bobcat-x422","machine","Bobcat","X422","","YES"
"/machines/bobcat-x425","machine","Bobcat","X425","","YES"
"/machines/bobcat-x430","machine","Bobcat","X430","","YES"
"/machines/bobcat-x435","machine","Bobcat","X435","","YES"
"/machines/bobcat-x442","machine","Bobcat","X442","","YES"
"/machines/bobcat-x442b","machine","Bobcat","X442B","","YES"
"/machines/bobcat-x442zts","machine","Bobcat","X442ZTS","","YES"
"/machines/bobcat-x444","machine","Bobcat","X444","","YES"
"/machines/bobcat-y12","machine","Bobcat","Y12","","YES"
"/machines/bobcat-zx125","machine","Bobcat","ZX125","","YES"
"/machines/bobcat-zx75","machine","Bobcat","ZX75","","YES"
"/machines/bonne-esperance-b23rp","machine","Bonne Esperance","B23RP","","YES"
"/machines/bonne-esperance-be2050","machine","Bonne Esperance","BE2050","","YES"
"/machines/bonne-esperance-minisand","machine","Bonne Esperance","Minisand","","YES"
"/machines/bormor-200tx","machine","Bormor","200TX","","YES"
"/machines/bormor-400tx","machine","Bormor","400TX","","YES"
"/machines/boxer-118","machine","Boxer","118","","YES"
"/machines/boxer-320","machine","Boxer","320","","YES"
"/machines/boxer-322d","machine","Boxer","322D","","YES"
"/machines/boxer-427","machine","Boxer","427","","YES"
"/machines/boxer-526dx","machine","Boxer","526DX","","YES"
"/machines/boxer-530dx","machine","Boxer","530DX","","YES"
"/machines/boxer-532dx","machine","Boxer","532DX","","YES"
"/machines/boxer-600hd","machine","Boxer","600HD","","YES"
"/machines/boxer-700hdx","machine","Boxer","700HDX","","YES"
"/machines/boxer-brutetrx","machine","Boxer","Brute TRX","","YES"
"/machines/boxer-tl224","machine","Boxer","TL224","","YES"
"/machines/brokk-100","machine","Brokk","100","","YES"
"/machines/brokk-110","machine","Brokk","110","","YES"
"/machines/brokk-120d","machine","Brokk","120D","","YES"
"/machines/brokk-150","machine","Brokk","150","","YES"
"/machines/brokk-160","machine","Brokk","160","","YES"
"/machines/brokk-180","machine","Brokk","180","","YES"
"/machines/brokk-1802004","machine","Brokk","180 <<2004","","YES"
"/machines/brokk-1802005","machine","Brokk","180 >>2005","","YES"
"/machines/brokk-260","machine","Brokk","260","","YES"
"/machines/brokk-280","machine","Brokk","280","","YES"
"/machines/brokk-300","machine","Brokk","300","","YES"
"/machines/brokk-330","machine","Brokk","330","","YES"
"/machines/brokk-40","machine","Brokk","40","","YES"
"/machines/brokk-400","machine","Brokk","400","","YES"
"/machines/brokk-50","machine","Brokk","50","","YES"
"/machines/brokk-60","machine","Brokk","60","","YES"
"/machines/brokk-90","machine","Brokk","90","","YES"
"/machines/brokk-aquacutter","machine","Brokk","Aquacutter","","YES"
"/machines/brokk-bm110","machine","Brokk","BM110","","YES"
"/machines/brokk-bm150","machine","Brokk","BM150","","YES"
"/machines/brokk-bm150c","machine","Brokk","BM150C","","YES"
"/machines/brokk-bm150p","machine","Brokk","BM150P","","YES"
"/machines/brokk-k330","machine","Brokk","K330","","YES"
"/machines/c-&-f-t50","machine","C & F","T50","","YES"
"/machines/c-&-f-t85","machine","C & F","T85","","YES"
"/machines/caravaggi-bio235","machine","CARAVAGGI","Bio235","","YES"
"/machines/case-15","machine","CASE","15","","YES"
"/machines/case-15maxi","machine","CASE","15Maxi","","YES"
"/machines/case-16","machine","CASE","16","","YES"
"/machines/case-16maxi","machine","CASE","16Maxi","","YES"
"/machines/case-16rtn","machine","CASE","16RTN","","YES"
"/machines/case-17rtnmaxi","machine","CASE","17RTN Maxi","","YES"
"/machines/case-1854c","machine","CASE","1854C","","YES"
"/machines/case-23","machine","CASE","23","","YES"
"/machines/case-23maxi","machine","CASE","23Maxi","","YES"
"/machines/case-28","machine","CASE","28","","YES"
"/machines/case-28maxi","machine","CASE","28Maxi","","YES"
"/machines/case-31","machine","CASE","31","","YES"
"/machines/case-31maxi","machine","CASE","31Maxi","","YES"
"/machines/case-35","machine","CASE","35","","YES"
"/machines/case-35maxi","machine","CASE","35Maxi","","YES"
"/machines/case-35stb","machine","CASE","35STB","","YES"
"/machines/case-40xt","machine","CASE","40XT","","YES"
"/machines/case-410","machine","CASE","410","","YES"
"/machines/case-420","machine","CASE","420","","YES"
"/machines/case-420ct","machine","CASE","420CT","","YES"
"/machines/case-430","machine","CASE","430","","YES"
"/machines/case-435","machine","CASE","435","","YES"
"/machines/case-440","machine","CASE","440","","YES"
"/machines/case-440ct","machine","CASE","440CT","","YES"
"/machines/case-445","machine","CASE","445","","YES"
"/machines/case-445ct","machine","CASE","445CT","","YES"
"/machines/case-450","machine","CASE","450","","YES"
"/machines/case-450ct","machine","CASE","450CT","","YES"
"/machines/case-465","machine","CASE","465","","YES"
"/machines/case-50","machine","CASE","50","","YES"
"/machines/case-50maxi","machine","CASE","50Maxi","","YES"
"/machines/case-50rtb","machine","CASE","50RTB","","YES"
"/machines/case-6010turbo","machine","CASE","6010Turbo","","YES"
"/machines/case-6030turbo","machine","CASE","6030Turbo","","YES"
"/machines/case-6060turbo","machine","CASE","6060Turbo","","YES"
"/machines/case-60xt","machine","CASE","60XT","","YES"
"/machines/case-70xt","machine","CASE","70XT","","YES"
"/machines/case-75xt","machine","CASE","75XT","","YES"
"/machines/case-85xt","machine","CASE","85XT","","YES"
"/machines/case-9007alliance","machine","CASE","9007Alliance","","YES"
"/machines/case-90xt","machine","CASE","90XT","","YES"
"/machines/case-95xt","machine","CASE","95XT","","YES"
"/machines/case-ck08","machine","CASE","CK08","","YES"
"/machines/case-ck13","machine","CASE","CK13","","YES"
"/machines/case-ck15","machine","CASE","CK15","","YES"
"/machines/case-ck16","machine","CASE","CK16","","YES"
"/machines/case-ck23","machine","CASE","CK23","","YES"
"/machines/case-ck25","machine","CASE","CK25","","YES"
"/machines/case-ck28","machine","CASE","CK28","","YES"
"/machines/case-ck31","machine","CASE","CK31","","YES"
"/machines/case-ck32","machine","CASE","CK32","","YES"
"/machines/case-ck35","machine","CASE","CK35","","YES"
"/machines/case-ck36","machine","CASE","CK36","","YES"
"/machines/case-ck38","machine","CASE","CK38","","YES"
"/machines/case-ck50","machine","CASE","CK50","","YES"
"/machines/case-ck52","machine","CASE","CK52","","YES"
"/machines/case-cx26c","machine","CASE","CX26C","","YES"
"/machines/case-cx27b","machine","CASE","CX27B","","YES"
"/machines/case-cx27bmc","machine","CASE","CX27BMC","","YES"
"/machines/case-cx27bmr","machine","CASE","CX27BMR","","YES"
"/machines/case-cx27bzts","machine","CASE","CX27BZTS","","YES"
"/machines/case-cx28","machine","CASE","CX28","","YES"
"/machines/case-cx30b","machine","CASE","CX30B","","YES"
"/machines/case-cx30c","machine","CASE","CX30C","","YES"
"/machines/case-cx31","machine","CASE","CX31","","YES"
"/machines/case-cx31b","machine","CASE","CX31B","","YES"
"/machines/case-cx31bmc","machine","CASE","CX31BMC","","YES"
"/machines/case-cx31bmr","machine","CASE","CX31BMR","","YES"
"/machines/case-cx33c","machine","CASE","CX33C","","YES"
"/machines/case-cx35","machine","CASE","CX35","","YES"
"/machines/case-cx35b","machine","CASE","CX35B","","YES"
"/machines/case-cx36","machine","CASE","CX36","","YES"
"/machines/case-cx36bmc","machine","CASE","CX36BMC","","YES"
"/machines/case-cx36bmr","machine","CASE","CX36BMR","","YES"
"/machines/case-cx36bzts","machine","CASE","CX36BZTS","","YES"
"/machines/case-cx36b","machine","CASE","CX36B","","YES"
"/machines/case-cx37c","machine","CASE","CX37C","","YES"
"/machines/case-cx39b","machine","CASE","CX39B","","YES"
"/machines/case-cx40b","machine","CASE","CX40B","","YES"
"/machines/case-cx40bmc","machine","CASE","CX40BMC","","YES"
"/machines/case-cx40bmr","machine","CASE","CX40BMR","","YES"
"/machines/case-cx45b","machine","CASE","CX45B","","YES"
"/machines/case-cx47","machine","CASE","CX47","","YES"
"/machines/case-cx50","machine","CASE","CX50","","YES"
"/machines/case-cx50b","machine","CASE","CX50B","","YES"
"/machines/case-cx50bmc","machine","CASE","CX50BMC","","YES"
"/machines/case-cx50bmr","machine","CASE","CX50BMR","","YES"
"/machines/case-cx50bzts","machine","CASE","CX50BZTS","","YES"
"/machines/case-cx55b","machine","CASE","CX55B","","YES"
"/machines/case-cx57c","machine","CASE","CX57C","","YES"
"/machines/case-cx60c","machine","CASE","CX60C","","YES"
"/machines/case-cx75sr","machine","CASE","CX75SR","","YES"
"/machines/case-cx80","machine","CASE","CX80","","YES"
"/machines/case-cx80c","machine","CASE","CX80C","","YES"
"/machines/case-cx90d","machine","CASE","CX90D","","YES"
"/machines/case-cx14","machine","CASE","CX14","","YES"
"/machines/case-cx14zts","machine","CASE","CX14ZTS","","YES"
"/machines/case-cx15","machine","CASE","CX15","","YES"
"/machines/case-cx15stc","machine","CASE","CX15STC","","YES"
"/machines/case-cx15str","machine","CASE","CX15STR","","YES"
"/machines/case-cx16","machine","CASE","CX16","","YES"
"/machines/case-cx16b","machine","CASE","CX16B","","YES"
"/machines/case-cx16svc","machine","CASE","CX16SVC","","YES"
"/machines/case-cx16svr","machine","CASE","CX16SVR","","YES"
"/machines/case-cx17bzts","machine","CASE","CX17BZTS","","YES"
"/machines/case-cx17c","machine","CASE","CX17C","","YES"
"/machines/case-cx18b","machine","CASE","CX18B","","YES"
"/machines/case-cx18c","machine","CASE","CX18C","","YES"
"/machines/case-cx20bmr","machine","CASE","CX20BMR","","YES"
"/machines/case-cx20b","machine","CASE","CX20B","","YES"
"/machines/case-cx22b","machine","CASE","CX22B","","YES"
"/machines/case-cx22bmc","machine","CASE","CX22BMC","","YES"
"/machines/case-cx22bzts","machine","CASE","CX22BZTS","","YES"
"/machines/case-cx23","machine","CASE","CX23","","YES"
"/machines/case-cx25","machine","CASE","CX25","","YES"
"/machines/case-cx26bzts","machine","CASE","CX26BZTS","","YES"
"/machines/case-cx26b","machine","CASE","CX26B","","YES"
"/machines/case-lx92","machine","CASE","LX92","","YES"
"/machines/case-tf300","machine","CASE","TF300","","YES"
"/machines/case-tf300rt","machine","CASE","TF300RT","","YES"
"/machines/case-tr270","machine","CASE","TR270","","YES"
"/machines/case-tr310","machine","CASE","TR310","","YES"
"/machines/case-tr320","machine","CASE","TR320","","YES"
"/machines/case-tr340","machine","CASE","TR340","","YES"
"/machines/case-tv370","machine","CASE","TV370","","YES"
"/machines/case-tv370b","machine","CASE","TV370B","","YES"
"/machines/case-tv380","machine","CASE","TV380","","YES"
"/machines/case-tv450b","machine","CASE","TV450B","","YES"
"/machines/case-tv620b","machine","CASE","TV620B","","YES"
"/machines/cat-216","machine","CAT","216","","YES"
"/machines/cat-226","machine","CAT","226","","YES"
"/machines/cat-226b","machine","CAT","226B","","NO"
"/machines/cat-228","machine","CAT","228","","YES"
"/machines/cat-232","machine","CAT","232","","YES"
"/machines/cat-236","machine","CAT","236","","YES"
"/machines/cat-239d","machine","CAT","239D","","YES"
"/machines/cat-239d3","machine","CAT","239D3","","YES"
"/machines/cat-239dlrc","machine","CAT","239DLRC","","NO"
"/machines/cat-239dr","machine","CAT","239DR","","NO"
"/machines/cat-242","machine","CAT","242","","YES"
"/machines/cat-246","machine","CAT","246","","YES"
"/machines/cat-246c","machine","CAT","246C","","YES"
"/machines/cat-247","machine","CAT","247","","YES"
"/machines/cat-247a","machine","CAT","247A","","YES"
"/machines/cat-247b","machine","CAT","247B","","YES"
"/machines/cat-247b2","machine","CAT","247B2","","YES"
"/machines/cat-247b3","machine","CAT","247B3","","YES"
"/machines/cat-248","machine","CAT","248","","YES"
"/machines/cat-249d","machine","CAT","249D","","YES"
"/machines/cat-249d3","machine","CAT","249D3","","YES"
"/machines/cat-249dlrc","machine","CAT","249DLRC","","NO"
"/machines/cat-255","machine","CAT","255","","NO"
"/machines/cat-256c","machine","CAT","256C","","YES"
"/machines/cat-257","machine","CAT","257","","YES"
"/machines/cat-257a","machine","CAT","257A","","YES"
"/machines/cat-257b","machine","CAT","257B","","YES"
"/machines/cat-257b2","machine","CAT","257B2","","YES"
"/machines/cat-257b3","machine","CAT","257B3","","YES"
"/machines/cat-257d","machine","CAT","257D","","YES"
"/machines/cat-257d3","machine","CAT","257D3","","YES"
"/machines/cat-259","machine","CAT","259","","YES"
"/machines/cat-259b","machine","CAT","259B","","YES"
"/machines/cat-259b3","machine","CAT","259B3","","YES"
"/machines/cat-259c","machine","CAT","259C","","YES"
"/machines/cat-259d","machine","CAT","259D","","YES"
"/machines/cat-259d3","machine","CAT","259D3","","YES"
"/machines/cat-259dlrc","machine","CAT","259DLRC","","NO"
"/machines/cat-262c","machine","CAT","262C","","YES"
"/machines/cat-265","machine","CAT","265","","NO"
"/machines/cat-267","machine","CAT","267","","YES"
"/machines/cat-267a","machine","CAT","267A","","YES"
"/machines/cat-267b","machine","CAT","267B","","YES"
"/machines/cat-267b2","machine","CAT","267B2","","NO"
"/machines/cat-269c","machine","CAT","269C","","YES"
"/machines/cat-269d","machine","CAT","269D","","NO"
"/machines/cat-269d3","machine","CAT","269D3","","NO"
"/machines/cat-272b","machine","CAT","272B","","NO"
"/machines/cat-272c","machine","CAT","272C","","YES"
"/machines/cat-277","machine","CAT","277","","YES"
"/machines/cat-277a","machine","CAT","277A","","YES"
"/machines/cat-277b","machine","CAT","277B","","YES"
"/machines/cat-277c","machine","CAT","277C","","YES"
"/machines/cat-277c2","machine","CAT","277C2","","YES"
"/machines/cat-277d","machine","CAT","277D","","YES"
"/machines/cat-279","machine","CAT","279","","NO"
"/machines/cat-279c","machine","CAT","279C","","YES"
"/machines/cat-279c2","machine","CAT","279C2","","YES"
"/machines/cat-279d","machine","CAT","279D","","YES"
"/machines/cat-279d2","machine","CAT","279D2","","YES"
"/machines/cat-279d3","machine","CAT","279D3","","YES"
"/machines/cat-287","machine","CAT","287","","YES"
"/machines/cat-287a","machine","CAT","287A","","YES"
"/machines/cat-287b","machine","CAT","287B","","YES"
"/machines/cat-287c","machine","CAT","287C","","YES"
"/machines/cat-287c2","machine","CAT","287C2","","YES"
"/machines/cat-287d","machine","CAT","287D","","YES"
"/machines/cat-289c","machine","CAT","289C","","YES"
"/machines/cat-289c2","machine","CAT","289C2","","YES"
"/machines/cat-289d","machine","CAT","289D","","YES"
"/machines/cat-289d2","machine","CAT","289D2","","YES"
"/machines/cat-289d3","machine","CAT","289D3","","YES"
"/machines/cat-297c","machine","CAT","297C","","YES"
"/machines/cat-297d","machine","CAT","297D","","YES"
"/machines/cat-297d2","machine","CAT","297D2","","YES"
"/machines/cat-297d2xhp","machine","CAT","297D2XHP","","YES"
"/machines/cat-299c","machine","CAT","299C","","YES"
"/machines/cat-299c2","machine","CAT","299C2","","YES"
"/machines/cat-299d","machine","CAT","299D","","YES"
"/machines/cat-299dxhp","machine","CAT","299D XHP","","YES"
"/machines/cat-299d2","machine","CAT","299D2","","YES"
"/machines/cat-299d2xhp","machine","CAT","299D2XHP","","YES"
"/machines/cat-299d3","machine","CAT","299D3","","YES"
"/machines/cat-299d3xe","machine","CAT","299D3XE","","YES"
"/machines/cat-299dr","machine","CAT","299DR","","NO"
"/machines/cat-3009d","machine","CAT","300.9D","","YES"
"/machines/cat-3014c","machine","CAT","301.4C","","YES"
"/machines/cat-3015","machine","CAT","301.5","","YES"
"/machines/cat-3015cr","machine","CAT","301.5CR","","YES"
"/machines/cat-3016","machine","CAT","301.6","","YES"
"/machines/cat-3016c","machine","CAT","301.6C","","YES"
"/machines/cat-3017cr","machine","CAT","301.7CR","","YES"
"/machines/cat-3017d","machine","CAT","301.7D","","YES"
"/machines/cat-3017dcr","machine","CAT","301.7DCR","","YES"
"/machines/cat-3018","machine","CAT","301.8","","YES"
"/machines/cat-3018c","machine","CAT","301.8C","","YES"
"/machines/cat-3018cr","machine","CAT","301.8CR","","YES"
"/machines/cat-3022d","machine","CAT","302.2D","","YES"
"/machines/cat-3024d","machine","CAT","302.4D","","NO"
"/machines/cat-3025","machine","CAT","302.5","","YES"
"/machines/cat-3025c","machine","CAT","302.5C","","YES"
"/machines/cat-3027dcr","machine","CAT","302.7DCR","","YES"
"/machines/cat-302cr","machine","CAT","302CR","","YES"
"/machines/cat-3035","machine","CAT","303.5","","YES"
"/machines/cat-3035c","machine","CAT","303.5C","","NO"
"/machines/cat-3035ccr","machine","CAT","303.5CCR","","YES"
"/machines/cat-3035d","machine","CAT","303.5D","","NO"
"/machines/cat-3035dcr","machine","CAT","303.5DCR","","YES"
"/machines/cat-3035e","machine","CAT","303.5E","","NO"
"/machines/cat-3035e2cr","machine","CAT","303.5E2CR","","YES"
"/machines/cat-3035ecr","machine","CAT","303.5ECR","","YES"
"/machines/cat-303ccr","machine","CAT","303CCR","","YES"
"/machines/cat-303cr","machine","CAT","303CR","","YES"
"/machines/cat-303cr2007","machine","CAT","303CR2007","","YES"
"/machines/cat-303ecr","machine","CAT","303ECR","","YES"
"/machines/cat-3045","machine","CAT","304.5","","YES"
"/machines/cat-3045e2xtc","machine","CAT","304.5E2XTC","","YES"
"/machines/cat-304c","machine","CAT","304C","","YES"
"/machines/cat-304ccr","machine","CAT","304CCR","","YES"
"/machines/cat-304cr","machine","CAT","304CR","","YES"
"/machines/cat-304dcr","machine","CAT","304DCR","","YES"
"/machines/cat-304e","machine","CAT","304E","","NO"
"/machines/cat-304e2cr","machine","CAT","304E2CR","","YES"
"/machines/cat-304ecr","machine","CAT","304ECR","","YES"
"/machines/cat-3055","machine","CAT","305.5","","NO"
"/machines/cat-3055d","machine","CAT","305.5D","","NO"
